id	hit_rfam_acc	fam_name	hit_clan_acc	olp	e_value
URS000000235E	RF00177	SSU_rRNA_bacteria	CL00111	^	1.3e-236
URS000000235F	RF01960	SSU_rRNA_eukarya	CL00111	^	5.6e-71
URS0000002360	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000002361	RF00177	SSU_rRNA_bacteria	CL00111	^	9.6e-227
URS0000002362	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000002363	RF02541	LSU_rRNA_bacteria	CL00112	^	1.1e-40
URS0000002364	RF02543	LSU_rRNA_eukarya	CL00112	^	4.7e-76
URS0000002365	RF00177	SSU_rRNA_bacteria	CL00111	^	2.7e-58
URS0000002366	RF00177	SSU_rRNA_bacteria	CL00111	^	5.4e-56
URS0000002367	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000002368	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000002369	RF00177	SSU_rRNA_bacteria	CL00111	^	6.5e-229
URS000000236A	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000236C	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000236D	RF00177	SSU_rRNA_bacteria	CL00111	^	1.9e-194
URS000000236F	RF00177	SSU_rRNA_bacteria	CL00111	^	2.5e-60
URS0000002370	RF00177	SSU_rRNA_bacteria	CL00111	^	7.4e-172
URS0000002371	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000002372	RF00177	SSU_rRNA_bacteria	CL00111	^	4.5e-131
URS0000002373	RF00177	SSU_rRNA_bacteria	CL00111	^	6.3e-239
URS0000002374	RF00005	tRNA	CL00001	*	8e-16
URS0000002376	RF00177	SSU_rRNA_bacteria	CL00111	^	7.2e-231
URS0000002377	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000002378	RF01960	SSU_rRNA_eukarya	CL00111	*	4.4e-24
URS0000002379	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000237A	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000237B	RF00177	SSU_rRNA_bacteria	CL00111	*	2.6e-17
URS000000237D	RF00177	SSU_rRNA_bacteria	CL00111	*	2.9e-42
URS000000237E	RF00023	tmRNA	-	*	2.1e-67
URS000000237F	RF00177	SSU_rRNA_bacteria	CL00111	*	1.5e-37
URS0000002380	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000002381	RF00177	SSU_rRNA_bacteria	CL00111	^	1.4e-206
URS0000002382	RF00177	SSU_rRNA_bacteria	CL00111	^	3.4e-243
URS0000002383	RF00005	tRNA	CL00001	*	1e-13
URS0000002384	RF00177	SSU_rRNA_bacteria	CL00111	^	2e-52
URS0000002385	RF00177	SSU_rRNA_bacteria	CL00111	^	2.6e-127
URS0000002386	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000002387	RF02541	LSU_rRNA_bacteria	CL00112	^	4.9e-51
URS000000238A	RF00177	SSU_rRNA_bacteria	CL00111	^	2.6e-59
URS000000238B	RF00177	SSU_rRNA_bacteria	CL00111	^	1.9e-298
URS000000238C	RF00177	SSU_rRNA_bacteria	CL00111	^	3.6e-125
URS000000238D	RF00177	SSU_rRNA_bacteria	CL00111	*	3.7e-32
URS000000238E	RF00177	SSU_rRNA_bacteria	CL00111	^	5.4e-124
URS000000238F	RF01959	SSU_rRNA_archaea	CL00111	^	3.6e-244
URS0000002390	RF01960	SSU_rRNA_eukarya	CL00111	^	1.9e-295
URS0000002391	RF01960	SSU_rRNA_eukarya	CL00111	*	8.5e-41
URS0000002392	RF00177	SSU_rRNA_bacteria	CL00111	^	3.3e-41
URS0000002393	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000002394	RF00177	SSU_rRNA_bacteria	CL00111	^	1.9e-59
URS0000002395	RF00177	SSU_rRNA_bacteria	CL00111	^	1.3e-152
URS0000002396	RF00177	SSU_rRNA_bacteria	CL00111	^	1.5e-292
URS0000002397	RF02541	LSU_rRNA_bacteria	CL00112	^	1.2e-82
URS0000002399	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000239B	RF00177	SSU_rRNA_bacteria	CL00111	^	6.6e-141
URS000000239C	RF00177	SSU_rRNA_bacteria	CL00111	^	2.5e-251
URS000000239D	RF01959	SSU_rRNA_archaea	CL00111	^	1.1e-96
URS000000239E	RF02543	LSU_rRNA_eukarya	CL00112	^	3.1e-158
URS000000239F	RF02543	LSU_rRNA_eukarya	CL00112	^	4e-98
URS00000023A0	RF00177	SSU_rRNA_bacteria	CL00111	^	1.5e-129
URS00000023A1	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000023A2	RF00177	SSU_rRNA_bacteria	CL00111	^	4.8e-161
URS00000023A4	RF01959	SSU_rRNA_archaea	CL00111	^	7.2e-123
URS00000023A5	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000023A7	RF00177	SSU_rRNA_bacteria	CL00111	^	8.9e-126
URS00000023A8	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000023A9	RF00177	SSU_rRNA_bacteria	CL00111	^	1.3e-87
URS00000023AA	RF00177	SSU_rRNA_bacteria	CL00111	^	4e-71
URS00000023AB	RF00177	SSU_rRNA_bacteria	CL00111	^	3.5e-235
URS00000023AC	RF02543	LSU_rRNA_eukarya	CL00112	^	1.5e-61
URS00000023AF	RF02541	LSU_rRNA_bacteria	CL00112	^	5.2e-71
URS00000023B0	RF00177	SSU_rRNA_bacteria	CL00111	^	8.2e-47
URS00000023B1	RF01960	SSU_rRNA_eukarya	CL00111	^	1.3e-132
URS00000023B2	RF01960	SSU_rRNA_eukarya	CL00111	^	1.5e-199
URS00000023B3	RF00177	SSU_rRNA_bacteria	CL00111	^	1e-135
URS00000023B4	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000023B5	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000023B6	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000023B7	RF00177	SSU_rRNA_bacteria	CL00111	^	5.7e-195
URS00000023B8	RF00177	SSU_rRNA_bacteria	CL00111	^	4.8e-140
URS00000023B9	RF00177	SSU_rRNA_bacteria	CL00111	^	5.1e-129
URS00000023BA	RF01959	SSU_rRNA_archaea	CL00111	^	6.7e-127
URS00000023BB	RF00177	SSU_rRNA_bacteria	CL00111	^	1.3e-103
URS00000023BC	RF02541	LSU_rRNA_bacteria	CL00112	^	2e-70
URS00000023BD	RF00177	SSU_rRNA_bacteria	CL00111	^	2.1e-168
URS00000023BE	RF01960	SSU_rRNA_eukarya	CL00111	*	4.4e-24
URS00000023BF	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000023C0	RF00177	SSU_rRNA_bacteria	CL00111	^	3.8e-140
URS00000023C1	RF00177	SSU_rRNA_bacteria	CL00111	^	1.2e-113
URS00000023C2	RF00177	SSU_rRNA_bacteria	CL00111	^	9.2e-122
URS00000023C3	RF00177	SSU_rRNA_bacteria	CL00111	^	3.9e-132
URS00000023C4	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000023C5	RF00005	tRNA	CL00001	*	8e-10
URS00000023C6	RF00177	SSU_rRNA_bacteria	CL00111	^	6.7e-138
URS00000023C7	RF00177	SSU_rRNA_bacteria	CL00111	^	2.7e-44
URS00000023C8	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000023C9	RF00177	SSU_rRNA_bacteria	CL00111	^	1.8e-98
URS00000023CA	RF00177	SSU_rRNA_bacteria	CL00111	^	1.4e-119
URS00000023CC	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000023CD	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000023CE	RF01959	SSU_rRNA_archaea	CL00111	^	0.0
URS00000023CF	RF00177	SSU_rRNA_bacteria	CL00111	^	4.3e-290
URS00000023D1	RF00177	SSU_rRNA_bacteria	CL00111	^	1.6e-166
URS00000023D2	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000023D3	RF00177	SSU_rRNA_bacteria	CL00111	^	5.3e-111
URS00000023D4	RF00177	SSU_rRNA_bacteria	CL00111	^	1.9e-128
URS00000023D5	RF01959	SSU_rRNA_archaea	CL00111	^	1.3e-227
URS00000023D6	RF00177	SSU_rRNA_bacteria	CL00111	^	1.5e-198
URS00000023D7	RF00177	SSU_rRNA_bacteria	CL00111	^	2.2e-136
URS00000023D8	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000023D9	RF00177	SSU_rRNA_bacteria	CL00111	^	3e-92
URS00000023DB	RF00177	SSU_rRNA_bacteria	CL00111	^	3.1e-103
URS00000023DC	RF00177	SSU_rRNA_bacteria	CL00111	^	6.1e-102
URS00000023DD	RF00177	SSU_rRNA_bacteria	CL00111	^	7.3e-56
URS00000023DE	RF00177	SSU_rRNA_bacteria	CL00111	^	1e-43
URS00000023DF	RF00177	SSU_rRNA_bacteria	CL00111	^	4.8e-128
URS00000023E0	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000023E2	RF00005	tRNA	CL00001	*	2.5e-09
URS00000023E3	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000023E4	RF00177	SSU_rRNA_bacteria	CL00111	^	4.8e-57
URS00000023E5	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000023E6	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000023E7	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000023E8	RF01959	SSU_rRNA_archaea	CL00111	^	5.5e-77
URS00000023E9	RF00177	SSU_rRNA_bacteria	CL00111	^	4.2e-120
URS00000023EA	RF00177	SSU_rRNA_bacteria	CL00111	^	1.8e-120
URS00000023EB	RF01960	SSU_rRNA_eukarya	CL00111	^	1.2e-47
URS00000023ED	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000023EE	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000023F1	RF00177	SSU_rRNA_bacteria	CL00111	^	1.5e-192
URS00000023F2	RF00177	SSU_rRNA_bacteria	CL00111	*	1e-16
URS00000023F6	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000023F7	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000023F8	RF01960	SSU_rRNA_eukarya	CL00111	^	0.0
URS00000023F9	RF00177	SSU_rRNA_bacteria	CL00111	^	4.9e-127
URS00000023FA	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000023FB	RF00177	SSU_rRNA_bacteria	CL00111	^	1.1e-100
URS00000023FC	RF00177	SSU_rRNA_bacteria	CL00111	^	8.1e-112
URS00000023FD	RF02543	LSU_rRNA_eukarya	CL00112	^	1.3e-59
URS00000023FE	RF00177	SSU_rRNA_bacteria	CL00111	^	1e-280
URS00000023FF	RF00177	SSU_rRNA_bacteria	CL00111	^	1.4e-109
URS0000002400	RF01959	SSU_rRNA_archaea	CL00111	^	8.2e-110
URS0000002401	RF02543	LSU_rRNA_eukarya	CL00112	^	1e-92
URS0000002402	RF00177	SSU_rRNA_bacteria	CL00111	^	2.6e-123
URS0000002403	RF00177	SSU_rRNA_bacteria	CL00111	^	1.4e-130
URS0000002404	RF00177	SSU_rRNA_bacteria	CL00111	^	7.2e-265
URS0000002405	RF00177	SSU_rRNA_bacteria	CL00111	^	4.5e-139
URS0000002406	RF00005	tRNA	CL00001	*	5.6e-14
URS0000002407	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000002408	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000002409	RF00177	SSU_rRNA_bacteria	CL00111	^	1.7e-157
URS000000240A	RF00177	SSU_rRNA_bacteria	CL00111	^	4.8e-180
URS000000240C	RF02541	LSU_rRNA_bacteria	CL00112	^	4.1e-38
URS000000240C	RF02540	LSU_rRNA_archaea	CL00112	^	1.5e-17
URS000000240D	RF00177	SSU_rRNA_bacteria	CL00111	^	9.2e-190
URS000000240F	RF00177	SSU_rRNA_bacteria	CL00111	^	1.1e-136
URS0000002410	RF00177	SSU_rRNA_bacteria	CL00111	^	6.4e-125
URS0000002411	RF01959	SSU_rRNA_archaea	CL00111	^	6.1e-53
URS0000002412	RF00177	SSU_rRNA_bacteria	CL00111	^	3.6e-129
URS0000002413	RF00177	SSU_rRNA_bacteria	CL00111	^	3.6e-104
URS0000002414	RF00177	SSU_rRNA_bacteria	CL00111	^	1.4e-215
URS0000002414	RF00005	tRNA	CL00001	*	1e-13
URS0000002414	RF00005	tRNA	CL00001	*	1.5e-13
URS0000002415	RF00177	SSU_rRNA_bacteria	CL00111	*	9.1e-32
URS0000002416	RF00177	SSU_rRNA_bacteria	CL00111	^	1.5e-41
URS0000002417	RF00010	RNaseP_bact_a	-	*	1.5e-81
URS0000002418	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000002419	RF00177	SSU_rRNA_bacteria	CL00111	^	4.6e-71
URS000000241C	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000241D	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000241F	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000002420	RF01960	SSU_rRNA_eukarya	CL00111	^	0.0
URS0000002421	RF02543	LSU_rRNA_eukarya	CL00112	^	3.9e-101
URS0000002422	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000002423	RF00177	SSU_rRNA_bacteria	CL00111	^	1.2e-137
URS0000002425	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000002426	RF00177	SSU_rRNA_bacteria	CL00111	^	5.2e-221
URS0000002427	RF00177	SSU_rRNA_bacteria	CL00111	*	2.3e-17
URS0000002429	RF00177	SSU_rRNA_bacteria	CL00111	*	3e-42
URS000000242A	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000242B	RF00177	SSU_rRNA_bacteria	CL00111	^	1.2e-285
URS000000242D	RF00005	tRNA	CL00001	*	6.4e-11
URS000000242E	RF00177	SSU_rRNA_bacteria	CL00111	^	2.4e-161
URS0000002431	RF01960	SSU_rRNA_eukarya	CL00111	^	1.1e-235
URS0000002432	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000002435	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000002436	RF01959	SSU_rRNA_archaea	CL00111	^	3.1e-274
URS0000002437	RF02543	LSU_rRNA_eukarya	CL00112	^	2.3e-70
URS0000002438	RF01960	SSU_rRNA_eukarya	CL00111	*	1.2e-29
URS0000002439	RF00177	SSU_rRNA_bacteria	CL00111	^	3.7e-88
URS000000243A	RF00177	SSU_rRNA_bacteria	CL00111	^	2.8e-119
URS000000243B	RF02543	LSU_rRNA_eukarya	CL00112	^	5.4e-155
URS000000243C	RF00177	SSU_rRNA_bacteria	CL00111	^	1.2e-133
URS000000243D	RF00177	SSU_rRNA_bacteria	CL00111	^	4.6e-138
URS000000243E	RF00177	SSU_rRNA_bacteria	CL00111	*	1.2e-20
URS000000243F	RF00177	SSU_rRNA_bacteria	CL00111	^	9.3e-131
URS0000002441	RF00177	SSU_rRNA_bacteria	CL00111	^	3.4e-130
URS0000002442	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000002444	RF00177	SSU_rRNA_bacteria	CL00111	^	9e-57
URS0000002445	RF00177	SSU_rRNA_bacteria	CL00111	^	2.1e-171
URS0000002446	RF00177	SSU_rRNA_bacteria	CL00111	^	3.9e-82
URS0000002447	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000002448	RF00177	SSU_rRNA_bacteria	CL00111	*	9.7e-49
URS000000244A	RF00177	SSU_rRNA_bacteria	CL00111	^	1.1e-134
URS000000244B	RF02543	LSU_rRNA_eukarya	CL00112	^	3.2e-59
URS000000244C	RF00177	SSU_rRNA_bacteria	CL00111	^	4.4e-125
URS000000244E	RF00177	SSU_rRNA_bacteria	CL00111	^	1.3e-67
URS000000244F	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000002450	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000002451	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000002453	RF01959	SSU_rRNA_archaea	CL00111	^	1.4e-173
URS0000002454	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000002456	RF01959	SSU_rRNA_archaea	CL00111	^	1.2e-155
URS0000002458	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000002459	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000245A	RF00177	SSU_rRNA_bacteria	CL00111	^	6.7e-113
URS000000245C	RF00177	SSU_rRNA_bacteria	CL00111	^	6.4e-99
URS000000245D	RF02543	LSU_rRNA_eukarya	CL00112	^	0.0
URS000000245E	RF00177	SSU_rRNA_bacteria	CL00111	^	2.7e-134
URS000000245F	RF02543	LSU_rRNA_eukarya	CL00112	^	1.7e-84
URS0000002460	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000002461	RF00177	SSU_rRNA_bacteria	CL00111	^	1.5e-70
URS0000002462	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000002463	RF00177	SSU_rRNA_bacteria	CL00111	^	7e-281
URS0000002464	RF00177	SSU_rRNA_bacteria	CL00111	^	1.5e-254
URS0000002465	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000002468	RF00177	SSU_rRNA_bacteria	CL00111	^	2e-117
URS000000246A	RF02543	LSU_rRNA_eukarya	CL00112	^	1.8e-80
URS000000246B	RF00177	SSU_rRNA_bacteria	CL00111	^	9e-96
URS000000246C	RF00002	5_8S_rRNA	-	*	1.5e-27
URS000000246D	RF00177	SSU_rRNA_bacteria	CL00111	^	7.1e-47
URS000000246F	RF02540	LSU_rRNA_archaea	CL00112	^	1.4e-18
URS0000002470	RF00177	SSU_rRNA_bacteria	CL00111	^	7.9e-147
URS0000002471	RF00005	tRNA	CL00001	*	1.1e-08
URS0000002472	RF00092	SNORA63	-	*	2.4e-19
URS0000002473	RF00177	SSU_rRNA_bacteria	CL00111	^	4.6e-151
URS0000002474	RF00177	SSU_rRNA_bacteria	CL00111	^	1.9e-76
URS0000002477	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000002478	RF00177	SSU_rRNA_bacteria	CL00111	^	2e-112
URS0000002479	RF00177	SSU_rRNA_bacteria	CL00111	^	2.3e-171
URS000000247B	RF00177	SSU_rRNA_bacteria	CL00111	^	5e-128
URS000000247F	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000002482	RF00177	SSU_rRNA_bacteria	CL00111	^	7.5e-107
URS0000002483	RF00177	SSU_rRNA_bacteria	CL00111	^	7.9e-198
URS0000002484	RF00177	SSU_rRNA_bacteria	CL00111	^	6.7e-116
URS0000002485	RF00177	SSU_rRNA_bacteria	CL00111	^	2.2e-233
URS0000002486	RF00177	SSU_rRNA_bacteria	CL00111	^	6e-81
URS0000002488	RF00177	SSU_rRNA_bacteria	CL00111	^	1.9e-54
URS000000248A	RF00005	tRNA	CL00001	*	5.2e-13
URS000000248B	RF01960	SSU_rRNA_eukarya	CL00111	^	4.9e-225
URS000000248C	RF01960	SSU_rRNA_eukarya	CL00111	^	0.0
URS000000248D	RF00177	SSU_rRNA_bacteria	CL00111	^	8.2e-125
URS000000248E	RF00177	SSU_rRNA_bacteria	CL00111	^	5.6e-131
URS0000002490	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000002491	RF00177	SSU_rRNA_bacteria	CL00111	^	1.8e-54
URS0000002492	RF00177	SSU_rRNA_bacteria	CL00111	^	8.7e-131
URS0000002494	RF00177	SSU_rRNA_bacteria	CL00111	^	2.9e-231
URS0000002495	RF00177	SSU_rRNA_bacteria	CL00111	^	3.8e-143
URS0000002496	RF00177	SSU_rRNA_bacteria	CL00111	^	3.4e-133
URS0000002497	RF00177	SSU_rRNA_bacteria	CL00111	^	5.6e-198
URS0000002498	RF01960	SSU_rRNA_eukarya	CL00111	^	4.4e-208
URS0000002499	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000249A	RF00177	SSU_rRNA_bacteria	CL00111	^	1.8e-49
URS000000249C	RF00177	SSU_rRNA_bacteria	CL00111	^	3.2e-105
URS000000249E	RF02543	LSU_rRNA_eukarya	CL00112	^	9.1e-122
URS000000249F	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000024A1	RF01960	SSU_rRNA_eukarya	CL00111	^	5.1e-109
URS00000024A2	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000024A4	RF01959	SSU_rRNA_archaea	CL00111	^	6.5e-241
URS00000024A5	RF00177	SSU_rRNA_bacteria	CL00111	^	2e-98
URS00000024A6	RF00005	tRNA	CL00001	*	1.2e-11
URS00000024A7	RF01959	SSU_rRNA_archaea	CL00111	^	2.7e-252
URS00000024A8	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000024A9	RF00177	SSU_rRNA_bacteria	CL00111	^	6.9e-143
URS00000024AB	RF00177	SSU_rRNA_bacteria	CL00111	^	3.4e-144
URS00000024AC	RF00002	5_8S_rRNA	-	*	4.2e-37
URS00000024AD	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000024AE	RF01960	SSU_rRNA_eukarya	CL00111	^	9.7e-143
URS00000024AF	RF01959	SSU_rRNA_archaea	CL00111	^	1.6e-263
URS00000024B0	RF01959	SSU_rRNA_archaea	CL00111	^	0.0
URS00000024B1	RF00177	SSU_rRNA_bacteria	CL00111	^	2.4e-150
URS00000024B2	RF02543	LSU_rRNA_eukarya	CL00112	^	2.3e-100
URS00000024B3	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000024B5	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000024B6	RF00177	SSU_rRNA_bacteria	CL00111	^	2.9e-218
URS00000024B9	RF00177	SSU_rRNA_bacteria	CL00111	^	3.4e-75
URS00000024BB	RF00177	SSU_rRNA_bacteria	CL00111	*	2.1e-42
URS00000024BC	RF00177	SSU_rRNA_bacteria	CL00111	^	9.6e-54
URS00000024BD	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000024BE	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000024BF	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000024C0	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000024C1	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000024C2	RF00177	SSU_rRNA_bacteria	CL00111	^	5.6e-144
URS00000024C3	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000024C4	RF02543	LSU_rRNA_eukarya	CL00112	^	1.2e-76
URS00000024C5	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000024C6	RF00177	SSU_rRNA_bacteria	CL00111	^	4.9e-113
URS00000024C7	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000024C8	RF00177	SSU_rRNA_bacteria	CL00111	^	4e-68
URS00000024C9	RF00177	SSU_rRNA_bacteria	CL00111	*	1e-36
URS00000024CA	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000024CB	RF02541	LSU_rRNA_bacteria	CL00112	^	2.4e-51
URS00000024CC	RF00177	SSU_rRNA_bacteria	CL00111	^	3.9e-67
URS00000024CE	RF00005	tRNA	CL00001	*	1.8e-15
URS00000024CF	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000024D0	RF02541	LSU_rRNA_bacteria	CL00112	^	0.0
URS00000024D1	RF02541	LSU_rRNA_bacteria	CL00112	^	4.3e-63
URS00000024D2	RF00177	SSU_rRNA_bacteria	CL00111	^	7.9e-71
URS00000024D3	RF00005	tRNA	CL00001	*	1.4e-07
URS00000024D4	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000024D6	RF00177	SSU_rRNA_bacteria	CL00111	^	6.3e-155
URS00000024D7	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000024D8	RF00177	SSU_rRNA_bacteria	CL00111	^	1.4e-158
URS00000024DA	RF00177	SSU_rRNA_bacteria	CL00111	*	1.6e-32
URS00000024DB	RF00177	SSU_rRNA_bacteria	CL00111	^	2.5e-49
URS00000024DC	RF00177	SSU_rRNA_bacteria	CL00111	^	9e-202
URS00000024DD	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000024DF	RF00177	SSU_rRNA_bacteria	CL00111	*	2.7e-18
URS00000024E0	RF00177	SSU_rRNA_bacteria	CL00111	^	2.1e-43
URS00000024E1	RF00177	SSU_rRNA_bacteria	CL00111	^	1.7e-67
URS00000024E2	RF01959	SSU_rRNA_archaea	CL00111	^	3.3e-270
URS00000024E3	RF01960	SSU_rRNA_eukarya	CL00111	^	7.9e-147
URS00000024E4	RF00177	SSU_rRNA_bacteria	CL00111	^	1.2e-55
URS00000024E5	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000024E6	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000024E7	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000024E8	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000024E9	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000024EA	RF00001	5S_rRNA	-	*	2.1e-16
URS00000024EB	RF00177	SSU_rRNA_bacteria	CL00111	^	7.9e-140
URS00000024EC	RF00177	SSU_rRNA_bacteria	CL00111	*	5.3e-24
URS00000024ED	RF01960	SSU_rRNA_eukarya	CL00111	*	1.4e-28
URS00000024EE	RF00177	SSU_rRNA_bacteria	CL00111	^	3.4e-233
URS00000024EF	RF00177	SSU_rRNA_bacteria	CL00111	^	2.3e-81
URS00000024F1	RF00177	SSU_rRNA_bacteria	CL00111	^	6.1e-234
URS00000024F3	RF00177	SSU_rRNA_bacteria	CL00111	^	1.3e-74
URS00000024F4	RF00177	SSU_rRNA_bacteria	CL00111	^	1.2e-88
URS00000024F5	RF00177	SSU_rRNA_bacteria	CL00111	^	4.1e-99
URS00000024F6	RF00177	SSU_rRNA_bacteria	CL00111	^	2.1e-152
URS00000024F7	RF00177	SSU_rRNA_bacteria	CL00111	^	8.1e-144
URS00000024F8	RF01960	SSU_rRNA_eukarya	CL00111	^	1.5e-208
URS00000024F9	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000024FA	RF00177	SSU_rRNA_bacteria	CL00111	^	1.2e-145
URS00000024FB	RF00177	SSU_rRNA_bacteria	CL00111	^	5.7e-245
URS00000024FC	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000024FD	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000024FE	RF00177	SSU_rRNA_bacteria	CL00111	^	2.5e-103
URS0000002500	RF01960	SSU_rRNA_eukarya	CL00111	*	4.4e-28
URS0000002501	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000002502	RF01960	SSU_rRNA_eukarya	CL00111	^	1.6e-127
URS0000002503	RF00177	SSU_rRNA_bacteria	CL00111	^	3.9e-56
URS0000002504	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000002505	RF00177	SSU_rRNA_bacteria	CL00111	^	1.1e-206
URS0000002506	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000002507	RF00177	SSU_rRNA_bacteria	CL00111	^	1.7e-124
URS0000002508	RF00177	SSU_rRNA_bacteria	CL00111	^	9.6e-43
URS0000002509	RF00177	SSU_rRNA_bacteria	CL00111	^	1.2e-54
URS000000250A	RF00177	SSU_rRNA_bacteria	CL00111	^	2.8e-174
